long,lat,spp
-77.019111,40.2655,bic
-74.533503,39.494298,alb
-84.928703,38.285045,alb
-70.638408,41.917331,alb
-77.589005,37.627633,ste
-97.629105,30.515642,mac
-96.854367,50.034036,mac
-73.083748,40.90024,alb
-88.92982,42.189804,mac
-81.077477,38.074081,alb
-73.965123,40.936928,alb
-78.894822,39.36863,alb
-75.846605,40.034158,alb
-96.668768,33.052504,mac
-89.594986,43.072219,mac
-91.005277,30.521323,ste
-89.896759,30.267743,ste
-71.151069,42.072803,alb
-73.967058,40.937879,alb
-73.461175,40.685055,alb
-74.520373,40.696322,alb
-77.380662,38.44857,ste
-76.584542,38.485701,alb
-82.45629,35.263669,alb
-86.618649,33.395126,alb
-89.890475,34.165259,ste
-80.04049,45.342141,alb
-97.629685,30.51486,mac
-70.530333,41.856663,alb
-77.185746,44.598185,alb
-77.588272,37.628655,ste
-84.516563,42.708061,bic
-85.145584,34.620759,ste
-89.504054,37.09519,ste
-78.478972,39.135811,alb
-86.618367,33.395307,ste
-75.762413,40.546654,alb
-96.782622,32.926625,mac
-97.405686,32.786242,mac
-87.557328,37.885817,mue
-73.686919,41.253677,alb
-93.715622,36.229983,ste
-93.459597,45.149481,alb
-93.575462,31.208042,alb
-80.815966,41.73627,alb
-70.643004,41.910385,bic
-80.885016,34.791208,ste
-81.52948,39.269813,ste
-71.136192,42.635528,alb
-95.098611,31.39,ste
-98.290806,32.61739,ste
-97.46204,32.82751,mac
-87.764514,41.988581,alb
-96.289703,49.428603,mac
-88.145828,42.244823,mac
-73.909519,45.559218,mac
-83.544285,38.307231,alb
-78.941442,43.960959,mac
-75.384903,45.380245,mac
-88.267208,42.232063,mac
-97.798758,30.27581,mac
-86.331054,39.750871,mac
-72.135824,46.655864,mac
-88.525056,41.676122,mac
-83.072919,43.998719,alb
-93.227354,47.085243,mac
-96.802396,46.814604,mac
-79.72902,43.431358,alb
-85.557863,38.191488,mac
-78.114568,39.974123,alb
-73.802446,45.621397,mac
-93.353872,44.762447,mac
-96.729006,33.161486,mac
-89.732644,39.575608,mac
-82.488559,35.29192,ste
-92.710314,44.984568,mac
-90.555917,45.751337,mac
-93.272498,42.522012,mac
-87.932561,42.529869,mac
-81.662173,39.89638,bic
-77.390363,43.244536,mac
-84.704527,39.123095,mac
-73.556323,43.241981,mac
-75.816414,44.732314,mac
-95.669403,29.727122,mac
-79.823203,43.204277,mac
-80.121902,42.860365,mac
-93.227354,47.085243,mac
-90.453916,38.581211,mac
-95.494432,30.374388,mac
-86.013169,39.725085,mac
-91.245558,43.835822,mac
-91.774476,42.14079,mac
-97.639854,30.303557,mac
-96.0201,36.288652,ste
-88.459945,41.951058,mac
-84.402906,39.27844,mac
-84.39073,39.284969,mac
-98.237472,30.733112,mac
-71.0656,48.41802,mac
-89.211449,31.448111,alb
-87.672161,41.892822,bic
-79.205505,43.857738,mac
-72.92002,45.625644,bic
-71.778013,46.905582,alb
-89.156447,37.697857,bic
-74.792845,45.624851,mac
-86.082968,39.77091,mac
-72.276761,42.082719,mac
-72.353272,42.062919,alb
-75.712033,45.261362,bic
-73.709258,43.210963,alb
-72.352586,42.062889,bic
-72.271989,42.099247,mac
-95.211045,47.239903,mac
-95.1755,47.197308,mac
-82.376245,40.682013,mac
-92.426325,44.862021,mac
-70.889911,42.191088,bic
-79.827553,34.19445,alb
-87.685166,41.979034,mac
-78.01269,35.464162,alb
-73.218042,40.714774,alb
-89.212975,31.447634,alb
-89.209122,31.447301,ste
-85.459534,42.725983,mac
-75.917554,45.331768,mac
-73.635654,42.946212,bic
-70.691489,43.223595,mac
-70.761729,43.790317,bic
-86.835156,34.49071,mac
-81.481641,41.159792,mac
-73.440729,45.619348,mac
-78.023046,39.335892,alb
-74.790985,45.626469,mac
-74.488798,40.710457,bic
-74.488336,40.710465,alb
-89.714256,40.052231,mue
-70.041859,41.932452,alb
-81.849433,43.249978,bic
-94.52851,49.760824,mac
-79.801799,36.145963,alb
-93.613446,41.598298,alb
-82.710136,40.299383,mac
-88.717314,43.19127,mac
-89.31898,43.176315,mac
-88.717284,43.191245,mac
-79.535931,43.652456,bic
-75.760624,45.36291,mac
-87.859864,41.674775,alb
-84.662133,30.791718,alb
-70.692125,43.223089,alb
-87.710714,42.060256,bic
-84.597309,45.508883,alb
-88.392059,43.040771,alb
-88.09328,42.951006,alb
-73.328868,45.072383,bic
-88.249054,45.343853,alb
-81.695792,41.38121,alb
-83.184656,34.950207,alb
-73.456304,45.507989,mac
-87.8385,41.67625,alb
-76.974878,44.686971,alb
-89.01177,42.177062,alb
-96.594367,43.477502,mac
-76.68484,39.49599,bic
-93.080825,44.685138,alb
-96.590745,43.477703,mac
-74.126259,41.004164,alb
-72.307018,42.514468,alb
-96.587583,43.476859,mac
-83.685806,42.511745,alb
-98.537968,43.052461,mac
-86.7709,33.520243,mue
-84.417575,39.104033,alb
-96.813872,33.158092,mac
-85.767413,44.631313,alb
-73.51665,45.660266,mac
-94.52066,37.024298,ste
-73.513695,45.668855,mac
-88.444769,42.838543,alb
-84.702514,44.214822,alb
-90.171413,44.055393,alb
-78.051273,40.497284,alb
-70.31932,43.663345,alb
-96.718087,42.601862,mac
-94.827157,39.781997,alb
-86.902614,40.439761,alb
-83.537635,38.125187,alb
-91.898038,46.9407,mac
-93.201099,45.424668,alb
-92.3041,38.868932,alb
-84.249835,43.672356,alb
-88.189437,42.978428,alb
-75.794122,45.371405,mac
-86.03302,43.91589,alb
-86.488774,42.059803,mue
-89.104469,39.803756,mue
-85.927498,42.125149,alb
-96.324816,44.012655,mac
-72.968063,45.657394,mac
-79.316767,43.161082,mac
-83.228122,43.971226,alb
-77.756044,39.269775,alb
-90.700592,35.767795,ste
-88.179789,42.971881,alb
-86.847293,41.616007,alb
-91.082295,38.226954,mac
-76.49219,43.067024,mac
-91.790867,43.844647,alb
-70.68897,43.216566,alb
-92.397452,34.783987,ste
-86.298079,39.858969,alb
-88.038301,36.900541,alb
-87.82899,41.896993,alb
-73.520882,45.655692,mac
-96.594509,43.47793,mac
-93.105942,44.342144,alb
-78.29583,43.127439,mac
-80.42889,34.986216,alb
-73.162571,45.061203,bic
-92.657662,44.076928,alb
-89.017793,40.493912,alb
-85.767123,44.631235,alb
-88.179789,42.971881,alb
-89.226333,42.974067,alb
-92.30368,38.871243,alb
-88.065242,36.934512,alb
-97.059258,33.265695,mac
-98.166947,42.428517,mac
-73.15652,40.856277,alb
-83.774409,38.436783,alb
-90.699883,35.76802,alb
-99.643726,50.78417,mac
-73.531695,45.663383,mac
-88.037811,44.600164,bic
-97.073253,32.951276,ste
-73.515737,45.671925,mac
-91.067003,38.762515,alb
-97.982942,29.883533,mac
-85.595701,43.026713,alb
-87.829954,41.898709,alb
-92.750912,38.003572,alb
-83.709356,42.280558,alb
-97.472153,31.089481,ste
-75.514796,45.468952,mac
-90.717055,38.589383,alb
-97.096016,32.653015,mac
-96.592051,43.478174,mac
-76.500733,44.595557,alb
-84.528064,45.271765,alb
-71.197697,42.422738,alb
-90.544972,38.54875,alb
-78.506441,36.614298,alb
-88.443436,42.842361,alb
-75.65032,39.787475,alb
-97.477317,31.213325,ste
-97.077667,32.785,mac
-73.255253,44.423361,bic
-87.369805,32.675188,alb
-96.603019,39.106408,mue
-87.090611,41.645077,alb
-79.94278,37.353447,alb
-90.661846,37.918553,alb
-73.248618,45.602478,mac
-96.661208,43.57882,mac
-87.701046,42.065398,mue
-86.908695,40.44321,alb
-92.661781,45.396423,alb
-96.324801,44.014771,mac
-96.813962,33.157669,mac
-88.657391,40.00696,alb
-85.767522,44.631153,alb
-75.535203,42.644633,mac
-92.532947,36.726652,alb
-76.121692,36.902118,alb
-88.441786,42.841351,alb
-73.454859,45.508019,mac
-82.94944,44.061615,alb
-89.900886,44.161172,alb
-85.378696,42.382508,alb
-96.616265,43.527866,mac
-75.903458,40.318681,alb
-89.191147,44.321274,alb
-97.06314,32.803026,mac
-96.591783,43.478443,mac
-88.538143,42.501741,alb
-85.767467,44.631138,alb
-78.426166,39.691254,alb
-70.69319,43.220272,alb
-94.619568,39.236948,alb
-73.297897,44.690905,mac
-81.989136,40.428871,alb
-74.992344,45.619685,mac
-90.480977,41.534535,alb
-96.599764,43.577181,mac
-88.37275,43.058851,alb
-97.662703,32.434389,mac
-75.410225,40.960245,alb
-91.412742,45.223969,alb
-79.962069,40.32029,alb
-91.034369,38.764266,alb
-93.203262,45.411387,alb
-89.642969,43.555139,alb
-88.396621,43.036238,alb
-96.589737,43.477913,mac
-88.020387,36.913136,ste
-78.556893,44.301905,mac
-93.105167,44.342212,alb
-71.21899,42.425338,alb
-96.658611,43.57965,mac
-73.611803,45.439259,mac
-74.437367,40.773565,alb
-98.340973,43.323491,mac
-73.611468,41.603112,alb
-96.592061,43.478391,mac
-92.928965,45.11503,alb
-89.32534,44.470652,alb
-73.126277,44.340694,mac
-93.080809,44.685258,alb
-82.928054,40.222159,mac
-89.819705,44.005891,alb
-88.310897,43.015848,alb
-96.916214,50.015111,mac
-85.142623,38.671047,alb
-83.30977,42.562488,alb
-89.641139,43.551136,alb
-88.396621,43.036238,alb
-96.762973,43.505669,mac
-89.852762,43.030011,alb
-88.252213,45.335262,alb
-96.474717,42.555157,mac
-92.232843,38.589952,alb
-75.742902,45.370618,alb
-97.47705,31.21328,ste
-94.482368,37.177555,mac
-85.767391,44.631061,alb
-93.010517,31.487461,alb
-88.413,43.113015,alb
-86.186593,42.825451,alb
-86.951143,34.547453,alb
-74.58393,42.696238,mac
-84.694764,39.292976,alb
-88.392059,43.040771,alb
-75.21682,45.222266,alb
-90.753353,35.793471,ste
-86.729017,41.205364,alb
-97.794054,32.697339,ste
-88.036053,36.901915,alb
-76.079777,39.727431,ste
-96.718651,42.601926,mac
-84.180575,43.616133,alb
-96.46312,42.551083,mac
-77.759544,39.310258,mue
-94.255828,34.060592,mue
-73.454972,45.50801,mac
-89.44025,43.031453,alb
-77.885124,42.836792,mac
-96.616436,43.527812,mac
-83.343997,42.107855,alb
-84.361482,37.902594,alb
-74.125599,41.004286,alb
-88.148788,37.471224,mue
-96.664047,43.572605,mac
-85.357035,39.021848,alb
-71.781076,41.523708,alb
-88.594758,42.759163,alb
-76.376617,44.687888,alb
-79.096733,39.544616,alb
-96.928293,32.782606,mac
-96.912828,50.015611,mac
-91.898283,46.940705,mac
-75.511209,45.467312,mac
-84.330472,34.236454,alb
-78.34681,44.314191,mac
-73.943993,40.924894,alb
-78.32872,39.710237,ste
-94.205704,31.340638,alb
-82.684541,35.111761,alb
-78.872176,41.947359,alb
-81.988875,33.501222,mue
-77.325151,38.860583,alb
-96.45124,48.982193,mac
-96.745948,33.063537,mac
-80.853603,35.061954,alb
-82.867104,34.63943,alb
-77.388062,37.367,ste
-96.779831,42.923589,mac
-97.708432,33.053452,ste
-84.527876,45.266847,alb
-77.622083,37.651375,alb
-74.583089,40.630077,alb
-84.581213,39.371788,mac
-82.822801,34.601236,alb
-71.579413,42.630097,bic
-97.121958,33.151707,ste
-91.898177,46.940731,mac
-97.760247,30.508481,mue
-76.992509,38.977742,alb
-96.652947,32.964792,mac
-76.808258,37.824255,alb
-77.372147,37.364538,mue
-97.016991,36.137553,ste
-77.689731,37.428691,alb
-71.709923,42.409241,alb
-73.943035,40.922509,alb
-83.387909,33.417678,alb
-90.527625,38.522806,ste
-73.253516,44.423649,mac
-72.493278,46.328849,mac
-80.353571,43.382961,mac
-83.75768,33.044155,ste
-96.928293,32.782606,mac
-85.628865,31.480286,alb
-77.037797,39.053825,alb
-96.825378,33.101394,mac
-97.628672,30.542055,mac
-97.62787,30.53773,mac
-97.96398,29.830842,mac
-84.515215,45.272341,alb
-76.720817,39.632675,alb
-77.4795,37.527297,alb
-97.189977,31.441443,mac
-97.115246,33.15397,ste
-92.90725,44.511906,mac
-77.376045,37.362403,ste
-96.825172,28.889313,ste
-103.286045,29.296935,mue
-96.926965,32.783087,mac
-92.304906,38.92082,alb
-74.299366,40.685151,alb
-73.254067,44.42302,mac
-93.386275,44.836529,mac
-83.436938,36.655248,alb
-93.385788,44.836256,alb
-85.231345,34.94546,ste
-79.888962,39.492772,alb
-73.241028,44.407895,alb
-77.375647,37.362525,ste
-97.459872,50.462718,mac
-77.6468,38.761815,ste
-74.007803,40.890278,alb
-97.667218,30.633898,mac
-80.250325,35.803883,ste
-84.427338,34.054997,alb
-87.437188,36.511641,mue
-84.181372,39.644527,alb
-97.027373,30.816972,ste
-73.366268,41.715137,alb
-83.298704,35.084753,alb
-70.025275,41.752258,alb
-97.653357,30.559774,mue
-93.383653,44.83337,alb
-76.453672,39.032756,alb
-97.358087,31.078772,mac
-75.794336,45.368532,mac
-95.438797,44.729333,mac
-97.489627,32.849533,mac
-82.388727,34.330535,alb
-76.120955,45.054092,mac
-85.455021,32.611072,ste
-76.121383,45.054445,mac
-93.202747,44.106202,mac
-96.501463,32.61333,mue
-97.485298,50.463189,mac
-86.893289,33.952272,alb
-97.478717,32.84413,ste
-97.384858,32.643911,mac
-84.70124,39.134854,mue
-82.621672,35.082787,alb
-97.489755,32.84963,mue
-82.233789,41.142922,alb
-97.478528,32.844268,ste
-86.805027,33.617137,alb
-98.089322,30.218186,ste
-81.041588,39.674248,alb
-80.261589,43.252684,alb
-96.975158,33.061828,mac
-81.316908,41.307714,alb
-97.028084,33.123201,ste
-93.198903,44.385787,alb
-90.575714,41.46497,alb
-91.898074,46.94071,mac
-91.89821,46.940708,mac
-91.898188,46.94047,mac
-89.802272,33.799709,alb
-91.898196,46.940817,mac
-91.898088,46.940612,mac
-77.573558,43.024068,alb
-72.169196,42.483188,alb
-73.526389,40.793611,alb
-91.897848,46.940659,mac
-96.943683,33.16525,mac
-81.119134,34.085232,ste
-80.86995,35.620847,alb
-97.579795,33.396429,ste
-93.193954,45.418893,alb
-72.966399,41.357861,alb
-73.075639,40.882397,alb
-85.210775,32.987626,ste
-76.707397,37.411853,ste
-73.515892,40.688887,ste
-85.517398,32.679229,alb
-97.415397,30.220638,mac
-94.47847,37.178924,mac
-84.957832,32.30481,alb
-96.718885,32.855528,mue
-73.074783,40.882313,alb
-98.007766,30.36392,mac
-77.470978,37.530092,alb
-75.216831,45.222262,alb
-75.026589,39.90528,alb
-81.169853,34.049133,alb
-84.298033,33.811713,alb
-96.676049,33.057884,mac
-98.479775,29.361238,mac
-87.516144,37.350406,alb
-76.339563,45.30477,alb
-97.542144,30.532386,mac
-86.890213,36.126169,ste
-97.016991,36.137553,mue
-85.487129,32.662158,alb
-96.478942,32.942758,mac
-96.718887,32.855525,mue
-77.548042,38.972275,alb
-94.257423,36.038905,ste
-74.624794,40.544937,alb
-87.248234,33.025051,alb
-76.576276,39.289833,bic
-73.530891,45.662202,mac
-77.510984,39.087622,alb
-74.181409,39.803698,alb
-73.922745,40.871345,alb
-75.017944,39.395916,alb
-74.46822,40.42255,alb
-77.596488,37.675147,alb
-78.219726,37.970974,alb
-76.763084,37.239716,alb
-77.365372,38.980544,alb
-75.843363,38.617805,alb
-71.239838,42.285337,alb
-85.595207,42.988831,bic
-78.869168,34.140298,ste
-86.266285,33.946384,ste
-84.691543,39.298098,alb
-74.854599,39.248058,alb
-87.094681,33.292591,alb
-77.758314,38.593521,alb
-75.241046,39.79935,alb
-79.059447,43.240972,alb
-72.628448,40.933394,alb
-73.876529,41.789051,alb
-74.346005,39.595201,alb
-74.493609,40.726893,bic
-73.921944,41.334778,alb
-77.922511,38.01442,alb
-91.898164,46.940677,mac
-72.590681,42.917179,alb
-74.282898,40.746779,alb
-97.859706,30.214443,mue
-73.531149,45.662019,mac
-75.871597,40.580442,alb
-91.898047,46.940697,mac
-73.075313,43.975068,alb
-74.619026,40.372144,alb
-87.33767,34.811897,ste
-93.098742,45.061042,bic
-77.726847,39.154877,alb
-85.666979,43.01266,mac
-85.817708,40.173918,mue
-74.82473,39.570381,alb
-91.898132,46.940748,mac
-91.898355,46.940343,mac
-74.435382,40.442317,alb
-80.857449,35.060108,alb
-92.955803,44.790138,mac
-73.749985,41.758549,alb
-74.567699,40.623219,alb
-86.542737,39.227192,mac
-83.04298,39.978037,mue
-71.237584,42.353925,alb
-74.458012,40.589868,alb
-74.975978,39.281627,alb
-91.898344,46.940339,mac
-70.541814,41.809829,alb
-74.493609,40.726893,bic
-84.16835,39.61497,alb
-73.520629,45.656036,mac
-75.489345,40.068485,alb
-90.334284,36.93935,alb
-74.99581,39.834517,alb
-78.555864,43.175252,alb
-79.4767,36.735203,alb
-87.201798,39.889923,alb
-73.033916,40.908713,alb
-89.192925,37.60947,alb
-79.910194,43.310028,mue
-79.156829,40.617414,mac
-96.717862,32.83029,mac
-76.28583,39.90616,alb
-73.531243,45.662115,mac
-90.334284,36.93935,ste
-74.245025,39.672195,alb
-78.843375,35.96653,alb
-74.321448,41.063782,alb
-73.611472,41.603048,alb
-74.538574,40.770734,alb
-91.89804,46.940685,mac
-74.538705,40.766859,alb
-79.085075,35.853622,ste
-98.118072,29.679853,mac
-78.555706,43.175265,mac
-88.112028,41.818406,mue
-91.898072,46.940712,mac
-74.527988,40.765852,alb
-76.160526,39.606163,alb
-76.390131,43.318436,alb
-97.452245,32.654417,mac
-74.608516,40.434596,alb
-99.233493,30.739999,mac
-74.326646,41.04518,alb
-97.553178,32.260447,mac
-96.702592,32.848081,mue
-91.898141,46.940754,mac
-91.898094,46.940722,mac
-104.801267,31.90765,mue
-83.954609,34.526935,alb
-78.834568,42.090749,alb
-82.074835,39.336822,mac
-93.055878,45.021267,mac
-75.024731,39.904548,alb
-90.832912,38.79551,mue
-77.424858,38.802383,ste
-94.147644,30.722992,ste
-88.181898,41.89778,alb
-97.024658,33.378137,ste
-91.908961,44.264845,bic
-86.713188,33.480258,alb
-72.329506,42.668421,alb
-95.10473,31.046192,ste
-86.847018,33.383402,alb
-91.575513,38.905717,ste
-85.477481,32.550365,alb
-97.096345,33.230153,mac
-97.709384,30.27749,mac
-77.483995,37.528963,alb
-76.713958,39.626208,alb
-97.256494,30.174505,ste
-74.454827,40.407331,alb
-92.315406,36.080475,alb
-92.219839,36.423838,ste
-94.483353,30.822372,alb
-72.650247,42.343426,alb
-82.467255,35.666622,alb
-96.883876,50.007655,mac
-97.277092,30.107346,ste
-85.614581,32.688695,ste
-81.709369,41.219488,mue
-96.914164,50.014794,mac
-78.847367,42.09448,alb
-85.639092,32.448587,alb
-97.217159,32.655714,ste
-85.454803,32.610755,alb
-73.526389,40.793611,alb
-77.4542,36.77987,alb
-96.88482,32.842469,mac
-97.140094,32.754743,ste
-77.4495,36.777687,alb
-84.2685,39.274912,alb
-90.336045,42.843717,alb
-87.914733,41.783295,mac
-77.589928,37.677953,ste
-85.476886,32.549485,alb
-82.406442,39.543945,alb
-88.181898,41.89778,mac
-96.533779,31.595419,mac
-81.72937,33.478297,alb
-96.887227,50.019514,mac
-97.221179,49.817736,mac
-103.287433,29.295767,mue
-85.47668,32.549396,alb
-74.151258,41.007768,alb
-69.992408,41.729062,alb
-97.61796,30.444723,mac
-75.447716,40.093732,alb
-97.154939,33.132728,ste
-85.476341,32.549645,ste
-85.488158,32.664988,alb
-78.263637,44.563344,mac
-105.077631,40.387265,mac
-86.890071,36.126121,ste
-103.290134,29.294345,mue
-92.219839,36.423838,mue
-92.386238,34.992022,alb
-76.76435,39.63857,alb
-70.693872,43.235044,alb
-87.040406,40.197252,mac
-96.718758,32.855714,mue
-84.923149,32.37487,ste
-89.36388,37.526307,alb
-85.496812,32.554958,alb
-80.869251,35.620306,alb
-79.904389,40.436876,alb
-88.054008,41.753533,alb
-96.365152,30.640068,mac
-97.154694,33.132972,ste
-96.065155,41.142208,mac
-97.408702,33.665968,mue
-80.640724,43.331113,mac
-78.833942,42.087254,alb
-86.724068,33.349123,alb
-88.908886,42.257978,bic
-97.715303,30.246292,mac
-97.415267,30.222417,mac
-86.445215,41.337561,mac
-83.547238,42.568838,alb
-79.71375,43.222075,alb
-98.382095,30.036367,mue
-75.339478,40.149481,alb
-79.698578,41.079297,alb
-76.124785,39.09124,alb
-75.240319,39.799531,alb
-74.493609,40.726893,bic
-74.286702,40.748864,alb
-84.022447,42.322774,bic
-77.688025,37.424143,alb
-89.348105,37.485475,ste
-73.520452,45.656195,mac
-81.652789,41.181722,alb
-76.747908,39.243769,alb
-80.005217,41.010535,alb
-76.779717,39.308237,alb
-77.284242,39.259575,alb
-76.52738,44.220504,mac
-90.231307,38.611445,mac
-97.089005,36.104992,mac
-77.91217,40.39222,alb
-77.726793,39.154961,alb
-97.473053,35.433669,ste
-87.437078,36.511615,alb
-97.437769,32.873082,mac
-95.519058,30.219288,mac
-73.531597,45.662053,mac
-85.119149,41.250419,bic
-89.354142,37.484878,alb
-94.180931,36.037322,mac
-75.25439,41.04345,alb
-74.346264,39.593353,alb
-74.341199,40.547731,alb
-74.647443,39.363538,alb
-76.55416,40.494495,alb
-77.277837,39.983645,alb
-71.340128,42.438702,alb
-96.70643,33.351442,mue
-78.444216,38.023796,bic
-84.759031,39.586207,alb
-84.678208,41.697117,alb
-75.24016,39.799057,alb
-77.030395,40.370713,alb
-70.912453,42.195439,alb
-77.125974,38.883416,alb
-103.348594,43.712636,mac
-76.906629,39.369809,alb
-74.292185,40.750288,alb
-75.733924,40.074373,alb
-75.90051,42.16168,alb
-76.880697,39.172442,alb
-93.248464,44.695281,mac
-73.941857,40.924267,alb
-74.506431,40.62561,alb
-85.421346,32.545181,alb
-74.292397,40.738945,alb
-76.877885,39.316979,alb
-85.266365,32.37974,alb
-93.263839,44.704489,mac
-74.283187,40.74538,alb
-71.042778,42.105556,alb
-76.797688,39.509056,alb
-93.949197,31.477397,alb
-75.739447,38.941183,ste
-74.055601,42.362412,alb
-75.006151,40.372845,alb
-74.539823,40.780614,alb
-90.773586,36.918602,ste
-73.53125,45.658946,mac
-79.695962,37.042729,alb
-75.746047,38.747375,alb
-95.890448,41.009234,mac
-78.578042,36.988078,alb
-97.920993,32.38707,ste
-74.204029,41.243839,alb
-74.219422,40.173405,alb
-76.728458,39.635718,ste
-84.486856,33.293476,alb
-78.562829,43.175437,mac
-76.845078,38.853941,alb
-73.826767,41.112295,alb
-82.822681,34.524333,alb
-76.644875,37.29375,alb
-77.58592,38.766537,alb
-77.54393,38.97377,alb
-74.454827,40.407331,alb
-77.251122,39.056511,alb
-73.301055,40.783475,alb
-85.945713,32.574004,ste
-89.853386,40.153023,mue
-73.52283,45.658456,mac
-78.341834,39.674286,alb
-74.583167,40.630084,alb
-73.69272,40.797972,alb
-77.11887,39.410714,alb
-87.248234,33.025051,ste
-77.272662,40.083466,alb
-76.12096,39.8632,alb
-74.293787,40.747407,alb
-71.113438,42.212451,alb
-76.36672,39.9079,alb
-75.165631,39.261947,alb
-86.880078,33.335844,alb
-78.029175,40.607505,alb
-81.378275,41.436976,alb
-79.91011,40.476501,alb
-77.228376,39.813736,alb
-93.098778,45.061189,bic
-86.390907,39.186402,alb
-78.799259,39.683035,alb
-76.698244,42.807093,alb
-77.308388,38.807974,alb
-73.907254,42.021167,alb
-86.171708,43.079261,alb
-76.871047,38.701386,alb
-76.43875,39.108889,alb
-75.247212,38.822117,alb
-84.289759,39.454463,alb
-74.591276,40.430194,alb
-74.536619,40.771659,alb
-74.760712,39.745354,alb
-75.943186,39.145322,alb
-81.115578,41.143381,alb
-95.45265,29.767161,mac
-74.284078,40.541805,alb
-75.169705,40.340174,alb
-77.031841,39.308387,alb
-90.602475,36.978504,mue
-75.524423,38.947652,alb
-88.223164,36.984259,alb
-85.436801,38.766711,alb
-73.116967,40.948976,alb
-73.835064,41.281475,alb
-74.608563,40.432663,alb
-73.459808,40.684655,alb
-83.836722,41.555003,alb
-87.749253,41.986305,alb
-76.696397,39.304786,alb
-75.261292,41.107575,alb
-77.411591,39.960127,alb
-79.905853,40.430853,alb
-75.720972,38.730681,alb
-74.550055,40.746747,alb
-77.114553,39.410166,alb
-85.421815,32.545015,ste
-93.768271,36.435905,mue
-74.898383,39.80643,alb
-77.909995,40.663736,alb
-74.171806,41.081848,alb
-76.368196,39.351944,alb
-74.013161,42.086675,alb
-79.067765,40.916514,alb
-97.98521,29.41439,ste
-97.98477,29.41484,ste
-97.921917,29.49685,ste
-97.9257,29.497467,ste
-97.9882,29.413283,ste
-96.074871,28.948836,mac
-97.98391,29.41496,ste
-97.7915,29.694217,ste
-97.98555,29.41344,ste
-97.849517,29.465683,ste
-92.764991,45.257797,alb
-98.210033,32.24815,ste
-98.60069,31.25725,mac
-98.103951,32.216062,ste
-98.10245,32.215017,ste
-98.3029,32.43295,ste
-96.296417,31.004361,ste
-98.82044,30.10199,ste
-98.3111,31.24356,ste
-95.7984,33.56658,mac
-99.51059,30.09209,ste
-95.8,31,ste
-90.5222,39.9672,mue
-89.273426,37.12505,mue
-96.632778,33.62,mue
-94.920778,33.797747,alb
-96.632778,33.62,mue
-96.632778,33.62,mue
-98.597064,29.644843,ste
-98.530637,29.710507,ste
-95.15,30.083333,alb
-94.943267,33.787028,ste
-97.638333,30.893333,mue
-97.4787,32.8298,ste
-94.9213,33.798,mue
-98.02176,29.41463,ste
-96.632778,33.62,mue
-98.633333,34.7,ste
-98.633333,34.7,ste
-98.666667,34.7,ste
-94.705293,33.951687,mue
-96.632778,33.62,mue
-98.597728,29.737802,ste
-95.083333,33.75,ste
-97.875,33.459633,ste
-94.16667,30.25,mac
-97.61375,32.624528,mac
-96.632778,33.653333,mue
-95.083333,33.75,alb
-95.083333,33.75,alb
-94.957141,32.927104,ste
-95.038889,33.205556,ste
-95.083333,33.75,ste
-97.496667,30.213056,mac
-95.083333,33.75,ste
-96.632778,33.62,mue
-95.090278,33.177778,alb
-97.4764,32.8312,ste
-96.569444,33.737222,ste
-96.632778,33.62,mue
-96.569444,33.737222,mue
-94.940106,33.792236,mac
-96.595556,33.731944,ste
-98.43,35.081667,mue
-98.8181,30.49974,ste
-98.565678,29.735896,ste
-98.565678,29.735896,ste
-95.183333,30.133333,alb
-97.8717,31.7033,ste
-95.083333,33.75,ste
-97.29005,32.435667,ste
-95.083333,33.75,ste
-95.083333,33.75,alb
-95.083333,33.75,alb
-94.940106,33.792236,alb
-98.633333,34.7,ste
-94.6955,34.147194,alb
-94.752982,33.943911,mue
-97.52444,33.0017,ste
-97.52477,33.00171,ste
-95.083333,33.75,ste
-95.083333,33.75,alb
-95.166667,30.1,ste
-97.566667,31.208333,mue
-95.083333,33.75,alb
-95.083333,33.75,alb
-97.166667,32.7,ste
-95.083333,33.116667,alb
-95.083333,33.75,alb
-95.083333,33.75,alb
-97.659386,33.376816,ste
-94.653024,38.403466,mue
-94.653024,38.403466,mac
-85.2333,30.8203,ste
-104.769295,31.985831,mue
-88.527525,44.644199,alb
-94.135064,35.99825,ste
-96.851957,33.046885,mac
-70.880408,42.699036,alb
-72.616852,40.834072,alb
-73.293737,40.84736,alb
-73.80715,43.053745,alb
-86.428875,35.835167,mac
-81.45649,41.148871,alb
-94.756355,38.899362,mac
-72.197717,42.91315,alb
-73.280189,40.853997,alb
-70.023055,41.761922,alb
-76.724005,39.624808,alb
-71.118882,42.434243,alb
-73.951722,41.54192,alb
-77.85202,44.593875,alb
-74.253177,40.510256,alb
-77.48275,37.535278,alb
-113.506145,53.619803,mac
-72.907425,43.88013,alb
-94.145692,36.172528,ste
-71.113837,42.212455,alb
-72.842331,41.768371,alb
-83.722753,33.969972,alb
-74.00155,41.767478,alb
-73.889978,40.900742,alb
-73.220581,43.465553,alb
-71.115431,42.464936,alb
-81.843577,39.322253,mue
-74.945417,40.327402,alb
-90.641004,41.487931,mac
-77.868995,44.590337,mac
-70.869862,42.822597,alb
-98.495072,29.413662,mac
-96.093872,36.215855,ste
-76.456795,42.423615,alb
-72.346137,42.280699,alb
-97.117569,49.880277,mac
