long,lat,spp
-71.461167,42.470248,alb
-73.082189,43.982193,alb
-73.081229,43.973419,alb
-73.064125,43.900634,alb
-73.082387,43.981974,alb
-79.740875,35.954571,ste
-79.179056,42.026678,bic
-77.351906,39.594086,alb
-82.158374,39.244837,alb
-73.077765,43.974249,alb
-72.981525,44.447734,alb
-89.99328,31.29581,alb
-73.08204,43.982547,alb
-73.08208,43.982359,alb
-73.082008,43.982166,alb
-73.080407,43.97348,alb
-73.071509,43.979393,alb
-78.002989,40.502217,alb
-78.003012,40.502277,alb
-73.900673,41.183244,alb
-77.523605,42.231197,alb
-73.077239,43.974554,alb
-72.455568,42.101205,bic
-90.708083,35.780188,alb
-79.268835,42.397074,alb
-73.907845,42.021603,alb
-71.349992,42.47198,bic
-97.21157,36.09456,mue
-75.478992,38.525403,ste
-74.696864,40.705482,alb
-93.029342,44.788002,mac
-77.796592,37.567841,alb
-89.792884,31.918496,alb
-97.174823,49.720393,mac
-75.314585,40.412001,bic
-88.282609,32.881913,ste
-85.008424,33.035343,ste
-76.396504,39.320485,alb
-91.533975,34.779842,ste
-77.284402,40.035843,alb
-92.144643,44.317518,alb
-95.673547,46.338767,mac
-85.007751,33.036141,alb
-85.008866,33.034852,alb
-101.054907,33.457589,ste
-77.48272,35.634872,alb
-77.280794,40.089557,alb
-96.052561,31.79688,ste
-76.237801,44.754458,alb
-72.362495,43.09047,alb
-76.33657,45.438443,mac
-80.439033,43.480992,mac
-73.509871,41.678112,alb
-69.994643,41.885148,alb
-79.015396,41.218993,alb
-95.775234,49.65052,mac
-80.505832,43.515425,alb
-72.368431,43.085803,alb
-72.371688,43.083031,alb
-74.530784,39.494193,alb
-97.624332,30.53973,mue
-72.367355,43.085014,alb
-75.533911,38.984169,alb
-69.997121,41.880655,alb
-90.026695,30.349838,alb
-84.532359,46.163988,mac
-79.092969,35.845826,ste
-81.845393,34.046587,ste
-82.842026,39.922119,bic
-93.492413,44.831538,mac
-77.985413,40.845058,bic
-77.908565,40.667883,mac
-96.91518,50.014907,mac
-75.006881,40.371842,alb
-80.164361,41.054353,alb
-93.174135,44.708434,bic
-73.208453,44.95521,bic
-77.46277,36.786045,alb
-95.235783,31.549229,alb
-79.0862,35.9367,alb
-79.261403,42.97994,bic
-98.6731,34.699805,ste
-89.596763,43.008572,mac
-76.737563,37.202805,ste
-76.905381,42.366275,alb
-74.663728,39.957504,bic
-97.602624,30.465589,mac
-73.165524,45.063767,bic
-77.703837,35.146073,ste
-95.553038,30.165172,ste
-72.585373,42.305374,alb
-79.960258,42.816338,alb
-90.697879,35.802956,mac
-87.536799,41.48496,mac
-97.758943,30.68654,mac
-97.753325,30.684535,mac
-98.008461,30.472983,ste
-74.488091,40.713189,bic
-77.463295,36.785953,alb
-76.736962,37.202778,alb
-74.82553,40.75362,bic
-92.253272,34.584617,alb
-87.631784,41.963181,mac
-72.99908,46.45082,mac
-88.14615,39.441913,alb
-97.13395,32.568875,mac
-83.5951,35.333058,alb
-76.740203,37.203833,ste
-72.168884,42.160333,alb
-76.090369,42.997142,mue
-76.075065,39.725623,ste
-76.19738,43.600037,alb
-77.462837,36.785963,alb
-94.846076,39.039726,alb
-92.341703,36.32642,mue
-79.958298,42.81515,alb
-78.132483,39.562122,alb
-97.489648,32.849287,mac
-74.6997,40.702013,bic
-73.72934,41.104962,alb
-79.151677,42.008593,alb
-75.329735,39.754036,bic
-74.514664,40.203773,bic
-97.174823,49.720393,mac
-96.318153,30.583508,ste
-74.487503,40.712433,bic
-98.139159,33.243243,ste
-93.105167,44.342212,alb
-79.153137,42.004175,bic
-97.107479,33.24347,mac
-79.27436,42.114367,bic
-79.179318,42.029624,alb
-74.48877,40.71434,bic
-71.845916,46.664563,mac
-78.33881,44.311648,alb
-97.174823,49.720393,mac
-80.825633,33.834897,ste
-79.180754,42.028091,bic
-74.691013,40.802824,bic
-73.713563,43.234963,alb
-72.392345,41.731711,bic
-79.151677,42.008593,alb
-73.161203,44.942311,bic
-98.036203,32.820438,ste
-95.235783,31.549229,alb
-74.461313,41.059322,bic
-74.699708,40.702442,bic
-79.155978,42.001229,bic
-97.478578,32.644317,mac
-90.751595,35.40412,mue
-85.487048,42.829129,mue
-74.559862,40.34975,bic
-93.105167,44.342212,alb
-83.088678,42.224278,alb
-92.338402,36.118177,alb
-74.54251,39.782023,bic
-75.50154,37.952652,alb
-96.742517,33.130642,mac
-74.77317,40.352833,bic
-76.075392,39.72605,bic
-79.13659,41.990668,bic
-76.987717,37.538205,ste
-80.71865,43.391512,mac
-90.753573,35.835454,alb
-86.837086,32.26247,ste
-84.8524,34.85456,alb
-85.409303,34.155374,alb
-80.639544,33.744954,ste
-83.303363,33.541597,ste
-87.06251,31.62747,mue
-98.367758,30.733219,ste
-96.563008,32.635708,ste
-84.454097,38.818075,alb
-81.880304,43.244439,mue
-72.33009,42.518698,alb
-90.703928,35.782375,ste
-72.324557,42.642562,alb
-95.509811,40.386372,mue
-72.240217,42.621015,alb
-95.178461,39.880846,mue
-83.817575,42.172702,mue
-96.890122,29.588273,ste
-97.542074,33.410354,ste
-97.15528,33.132553,ste
-94.220033,36.022086,mac
-76.74688,39.631053,ste
-96.655607,33.423514,mue
-90.703658,35.782733,ste
-73.207728,44.95037,bic
-97.582092,29.589988,mac
-92.05481,36.002186,mue
-93.016581,35.167173,mac
-86.342207,39.847606,mue
-76.349296,40.236755,alb
-96.055094,30.23267,ste
-84.370642,38.88922,mac
-73.206408,43.482782,alb
-98.826247,30.492925,ste
-97.524087,30.286003,ste
-84.325457,39.811547,mue
-80.040759,45.341923,alb
-76.356316,40.236542,alb
-72.240308,42.621011,alb
-72.326758,42.670038,alb
-96.19092,43.716548,mac
-72.973709,44.405182,alb
-82.401453,41.268505,alb
-90.703653,35.782712,alb
-73.588488,42.28833,alb
-84.703658,34.136353,alb
-93.989237,37.921555,ste
-96.61244,33.158233,mac
-73.157537,44.942685,bic
-88.037063,36.901066,ste
-88.044253,36.897546,alb
-90.226374,42.021939,mue
-72.47501,42.724938,alb
-95.155625,41.321655,mac
-72.320749,42.666765,alb
-96.480645,36.802335,mue
-97.498117,30.212145,mac
-73.208068,44.955772,bic
-95.641468,31.787098,ste
-85.480264,42.814759,mue
-88.048027,36.897156,alb
-72.346622,42.687441,alb
-98.033521,32.839341,ste
-90.72062,35.155311,alb
-93.171487,44.709647,mac
-73.210305,44.955062,alb
-95.237547,31.548703,alb
-76.486911,42.426336,alb
-97.415944,33.44144,mue
-97.415944,33.44144,mue
-76.350991,39.401541,alb
-75.6099,45.31989,mac
-72.401267,42.570087,bic
-81.191026,42.97201,mac
-90.774308,35.920703,ste
-70.818768,42.667751,bic
-87.978178,40.387495,alb
-97.458113,31.217292,ste
-89.953332,43.338964,mac
-87.726793,40.22516,alb
-76.754242,39.633805,ste
-88.986581,31.063465,alb
-81.030821,35.598817,alb
-82.332325,40.648754,alb
-75.009068,40.370806,bic
-85.92427,35.228375,mue
-88.987993,31.064613,alb
-79.471222,43.145431,mue
-84.471238,34.176814,alb
-72.52375,42.503255,alb
-79.551519,41.398183,bic
-72.324984,42.656432,alb
-89.952742,43.34285,bic
-97.4581,31.217195,ste
-77.732262,39.44363,alb
-97.284748,30.108177,ste
-93.547111,36.232143,ste
-72.210153,42.44082,alb
-77.689095,37.427138,alb
-100.362162,32.372342,ste
-73.655719,41.671362,alb
-99.299819,36.455816,mac
-73.207486,46.072125,mac
-99.296845,36.461403,mac
-73.920512,41.982028,alb
-71.7089,42.682875,alb
-77.902672,44.524933,alb
-66.084047,45.952784,mac
-80.185655,43.512723,alb
-72.711655,42.219325,alb
-84.943573,32.622933,ste
-95.414111,31.377712,alb
-81.311003,41.615698,alb
-90.278576,36.925423,alb
-72.70885,42.34847,alb
-97.45824,30.142434,ste
-100.362228,32.37257,ste
-96.912833,50.015672,mac
-76.194007,43.696971,alb
-89.953587,43.339344,mac
-96.192429,43.692385,mac
-89.67105,43.1419,mac
-84.094449,37.838476,mac
-84.924118,32.37616,alb
-76.827405,44.341094,mac
-81.391415,41.285815,alb
-77.490334,39.744896,alb
-91.898322,46.940727,mac
-81.322024,42.675456,mac
-72.727803,42.285626,alb
-81.953903,40.727913,alb
-103.961999,30.815765,mue
-81.258946,31.8983,alb
-88.987748,31.064324,alb
-88.988941,31.064884,alb
-87.726633,40.224738,alb
-88.986527,31.063429,alb
-97.631317,30.529255,mue
-90.735765,41.652527,mac
-104.846292,31.894347,mue
-91.898184,46.940806,mac
-98.91268,30.238213,ste
-75.096475,44.579978,alb
-78.746017,44.340393,mac
-95.409642,29.546625,mac
-72.56897,42.25855,alb
-75.858947,40.532878,ste
-80.167131,41.056797,alb
-84.928056,35.769748,alb
-77.894654,37.477048,mue
-77.760186,37.617071,bic
-77.351031,37.798968,mue
-95.008445,36.480957,ste
-72.26598,42.485,alb
-85.942733,35.203342,alb
-89.439087,37.578117,mac
-97.650808,30.514652,mue
-101.051278,33.468849,ste
-75.839864,39.59543,ste
-81.987291,40.432067,alb
-79.21006,41.320842,alb
-73.378813,42.326488,alb
-90.828353,44.28263,alb
-101.037796,33.469147,ste
-72.231319,42.33057,bic
-78.134994,39.561883,alb
-105.526174,50.379065,mac
-106.718995,51.979272,mac
-73.207783,45.29971,mac
-100.436347,31.458212,mac
-74.530147,39.493843,alb
-99.106589,30.932147,ste
-106.71467,51.977108,mac
-106.71875,51.979228,mac
-92.913883,35.128722,ste
-105.526174,50.379065,mac
-84.676562,44.413203,alb
-77.465783,36.781945,ste
-74.354771,41.402926,bic
-97.396304,32.247942,mac
-77.688206,37.428314,alb
-89.19655,37.623108,alb
-89.197342,37.622925,mue
-72.277018,42.482055,alb
-82.075584,46.225886,mac
-84.966667,43.617255,mac
-88.041384,36.897714,mue
-99.269928,49.661811,mac
-79.192665,43.746854,alb
-97.602602,30.465564,mac
-81.708744,41.218783,alb
-79.171831,42.019128,bic
-106.718645,51.979212,mac
-89.027175,42.185105,mue
-77.466178,36.782337,alb
-73.207527,44.953454,bic
-95.658722,30.78372,ste
-75.784928,38.194015,alb
-99.81483,32.691857,ste
-80.524847,37.378314,alb
-84.282588,35.964128,alb
-76.351003,45.287157,alb
-96.011794,30.198212,ste
-70.648052,41.921121,alb
-93.810653,35.744472,alb
-92.382239,35.53291,ste
-98.958156,47.989106,mac
-94.354028,36.986305,mue
-72.03278,41.332365,alb
-76.77233,41.791405,alb
-76.263197,45.462183,alb
-77.401146,40.288389,alb
-72.495777,42.705301,alb
-91.007217,30.597745,ste
-73.136956,44.617531,alb
-83.88381,42.592568,alb
-89.463132,34.658771,alb
-77.536591,38.839722,alb
-99.276545,49.699375,mac
-83.394403,32.764683,ste
-73.607284,41.229533,alb
-73.232353,44.306203,alb
-92.433992,32.702818,ste
-86.393478,39.016242,alb
-84.011403,33.176449,ste
-72.280353,42.488928,alb
-93.810792,35.744042,ste
-97.484337,32.845517,mac
-92.377216,34.961132,ste
-77.554458,38.820838,ste
-83.392809,33.419098,ste
-77.380688,38.448555,ste
-88.211519,36.970447,mue
-81.713226,38.771702,alb
-79.219867,44.83767,alb
-88.924988,37.373713,mue
-83.471555,34.148685,alb
-79.942982,42.947931,alb
-71.044256,41.946284,alb
-79.483208,39.531895,alb
-83.720049,39.931559,mac
-84.928703,38.285045,alb
-70.638408,41.917331,alb
-97.629105,30.515642,mac
-96.854367,50.034036,mac
-88.92982,42.189804,mac
-81.077477,38.074081,alb
-78.894822,39.36863,alb
-75.846605,40.034158,alb
-89.594986,43.072219,mac
-91.005277,30.521323,ste
-89.896759,30.267743,ste
-71.151069,42.072803,alb
-74.520373,40.696322,alb
-77.380662,38.44857,ste
-76.584542,38.485701,alb
-82.45629,35.263669,alb
-86.618649,33.395126,alb
-89.890475,34.165259,ste
-80.04049,45.342141,alb
-97.629685,30.51486,mac
-70.530333,41.856663,alb
-77.185746,44.598185,alb
-85.145584,34.620759,ste
-89.504054,37.09519,ste
-78.478972,39.135811,alb
-86.618367,33.395307,ste
-75.762413,40.546654,alb
-87.557328,37.885817,mue
-73.686919,41.253677,alb
-93.715622,36.229983,ste
-93.575462,31.208042,alb
-80.815966,41.73627,alb
-70.643004,41.910385,bic
-80.885016,34.791208,ste
-81.52948,39.269813,ste
-95.098611,31.39,ste
-98.290806,32.61739,ste
-96.289703,49.428603,mac
-88.145828,42.244823,mac
-83.544285,38.307231,alb
-78.941442,43.960959,mac
-75.384903,45.380245,mac
-72.135824,46.655864,mac
-88.525056,41.676122,mac
-83.072919,43.998719,alb
-93.227354,47.085243,mac
-96.802396,46.814604,mac
-78.114568,39.974123,alb
-73.802446,45.621397,mac
-96.729006,33.161486,mac
-89.732644,39.575608,mac
-82.488559,35.29192,ste
-92.710314,44.984568,mac
-90.555917,45.751337,mac
-93.272498,42.522012,mac
-87.932561,42.529869,mac
-81.662173,39.89638,bic
-77.390363,43.244536,mac
-73.556323,43.241981,mac
-75.816414,44.732314,mac
-80.121902,42.860365,mac
-93.227354,47.085243,mac
-86.013169,39.725085,mac
-91.774476,42.14079,mac
-96.0201,36.288652,ste
-88.459945,41.951058,mac
-98.237472,30.733112,mac
-71.0656,48.41802,mac
-89.211449,31.448111,alb
-79.205505,43.857738,mac
-72.92002,45.625644,bic
-71.778013,46.905582,alb
-89.156447,37.697857,bic
-74.792845,45.624851,mac
-72.276761,42.082719,mac
-72.353272,42.062919,alb
-75.712033,45.261362,bic
-73.709258,43.210963,alb
-72.352586,42.062889,bic
-72.271989,42.099247,mac
-95.211045,47.239903,mac
-95.1755,47.197308,mac
-82.376245,40.682013,mac
-92.426325,44.862021,mac
-79.827553,34.19445,alb
-78.01269,35.464162,alb
-89.212975,31.447634,alb
-89.209122,31.447301,ste
-85.459534,42.725983,mac
-75.917554,45.331768,mac
-73.635654,42.946212,bic
-70.691489,43.223595,mac
-70.761729,43.790317,bic
-86.835156,34.49071,mac
-73.440729,45.619348,mac
-78.023046,39.335892,alb
-74.790985,45.626469,mac
-74.488798,40.710457,bic
-74.488336,40.710465,alb
-89.714256,40.052231,mue
-70.041859,41.932452,alb
-81.849433,43.249978,bic
-94.52851,49.760824,mac
-82.710136,40.299383,mac
-88.717314,43.19127,mac
-89.31898,43.176315,mac
-88.717284,43.191245,mac
-84.662133,30.791718,alb
-70.692125,43.223089,alb
-84.597309,45.508883,alb
-88.392059,43.040771,alb
-73.328868,45.072383,bic
-88.249054,45.343853,alb
-83.184656,34.950207,alb
-76.974878,44.686971,alb
-89.01177,42.177062,alb
-96.594367,43.477502,mac
-76.68484,39.49599,bic
-93.080825,44.685138,alb
-96.590745,43.477703,mac
-72.307018,42.514468,alb
-96.587583,43.476859,mac
-83.685806,42.511745,alb
-98.537968,43.052461,mac
-96.813872,33.158092,mac
-85.767413,44.631313,alb
-94.52066,37.024298,ste
-88.444769,42.838543,alb
-84.702514,44.214822,alb
-90.171413,44.055393,alb
-78.051273,40.497284,alb
-96.718087,42.601862,mac
-94.827157,39.781997,alb
-86.902614,40.439761,alb
-83.537635,38.125187,alb
-91.898038,46.9407,mac
-93.201099,45.424668,alb
-92.3041,38.868932,alb
-84.249835,43.672356,alb
-88.189437,42.978428,alb
-86.03302,43.91589,alb
-86.488774,42.059803,mue
-89.104469,39.803756,mue
-85.927498,42.125149,alb
-96.324816,44.012655,mac
-72.968063,45.657394,mac
-79.316767,43.161082,mac
-83.228122,43.971226,alb
-77.756044,39.269775,alb
-90.700592,35.767795,ste
-88.179789,42.971881,alb
-86.847293,41.616007,alb
-91.082295,38.226954,mac
-76.49219,43.067024,mac
-91.790867,43.844647,alb
-70.68897,43.216566,alb
-88.038301,36.900541,alb
-96.594509,43.47793,mac
-93.105942,44.342144,alb
-78.29583,43.127439,mac
-80.42889,34.986216,alb
-73.162571,45.061203,bic
-92.657662,44.076928,alb
-89.017793,40.493912,alb
-85.767123,44.631235,alb
-88.179789,42.971881,alb
-89.226333,42.974067,alb
-92.30368,38.871243,alb
-88.065242,36.934512,alb
-97.059258,33.265695,mac
-98.166947,42.428517,mac
-83.774409,38.436783,alb
-90.699883,35.76802,alb
-99.643726,50.78417,mac
-91.067003,38.762515,alb
-97.982942,29.883533,mac
-92.750912,38.003572,alb
-97.472153,31.089481,ste
-90.717055,38.589383,alb
-96.592051,43.478174,mac
-76.500733,44.595557,alb
-84.528064,45.271765,alb
-78.506441,36.614298,alb
-88.443436,42.842361,alb
-97.477317,31.213325,ste
-73.255253,44.423361,bic
-87.369805,32.675188,alb
-96.603019,39.106408,mue
-87.090611,41.645077,alb
-79.94278,37.353447,alb
-90.661846,37.918553,alb
-73.248618,45.602478,mac
-96.661208,43.57882,mac
-86.908695,40.44321,alb
-92.661781,45.396423,alb
-96.324801,44.014771,mac
-96.813962,33.157669,mac
-88.657391,40.00696,alb
-85.767522,44.631153,alb
-75.535203,42.644633,mac
-92.532947,36.726652,alb
-88.441786,42.841351,alb
-82.94944,44.061615,alb
-89.900886,44.161172,alb
-85.378696,42.382508,alb
-96.616265,43.527866,mac
-89.191147,44.321274,alb
-96.591783,43.478443,mac
-88.538143,42.501741,alb
-85.767467,44.631138,alb
-78.426166,39.691254,alb
-70.69319,43.220272,alb
-73.297897,44.690905,mac
-81.989136,40.428871,alb
-74.992344,45.619685,mac
-96.599764,43.577181,mac
-88.37275,43.058851,alb
-97.662703,32.434389,mac
-75.410225,40.960245,alb
-91.412742,45.223969,alb
-91.034369,38.764266,alb
-93.203262,45.411387,alb
-89.642969,43.555139,alb
-88.396621,43.036238,alb
-96.589737,43.477913,mac
-88.020387,36.913136,ste
-78.556893,44.301905,mac
-93.105167,44.342212,alb
-96.658611,43.57965,mac
-73.611803,45.439259,mac
-98.340973,43.323491,mac
-73.611468,41.603112,alb
-96.592061,43.478391,mac
-92.928965,45.11503,alb
-89.32534,44.470652,alb
-73.126277,44.340694,mac
-93.080809,44.685258,alb
-82.928054,40.222159,mac
-89.819705,44.005891,alb
-88.310897,43.015848,alb
-96.916214,50.015111,mac
-85.142623,38.671047,alb
-89.641139,43.551136,alb
-88.396621,43.036238,alb
-96.762973,43.505669,mac
-89.852762,43.030011,alb
-88.252213,45.335262,alb
-96.474717,42.555157,mac
-92.232843,38.589952,alb
-97.47705,31.21328,ste
-94.482368,37.177555,mac
-85.767391,44.631061,alb
-93.010517,31.487461,alb
-88.413,43.113015,alb
-86.186593,42.825451,alb
-86.951143,34.547453,alb
-74.58393,42.696238,mac
-84.694764,39.292976,alb
-88.392059,43.040771,alb
-75.21682,45.222266,alb
-90.753353,35.793471,ste
-86.729017,41.205364,alb
-97.794054,32.697339,ste
-88.036053,36.901915,alb
-76.079777,39.727431,ste
-96.718651,42.601926,mac
-84.180575,43.616133,alb
-96.46312,42.551083,mac
-77.759544,39.310258,mue
-94.255828,34.060592,mue
-77.885124,42.836792,mac
-96.616436,43.527812,mac
-83.343997,42.107855,alb
-84.361482,37.902594,alb
-88.148788,37.471224,mue
-96.664047,43.572605,mac
-85.357035,39.021848,alb
-71.781076,41.523708,alb
-88.594758,42.759163,alb
-76.376617,44.687888,alb
-79.096733,39.544616,alb
-96.912828,50.015611,mac
-91.898283,46.940705,mac
-75.511209,45.467312,mac
-84.330472,34.236454,alb
-78.34681,44.314191,mac
-78.32872,39.710237,ste
-94.205704,31.340638,alb
-82.684541,35.111761,alb
-78.872176,41.947359,alb
-96.45124,48.982193,mac
-82.867104,34.63943,alb
-77.388062,37.367,ste
-96.779831,42.923589,mac
-97.708432,33.053452,ste
-84.527876,45.266847,alb
-82.822801,34.601236,alb
-71.579413,42.630097,bic
-97.121958,33.151707,ste
-91.898177,46.940731,mac
-76.808258,37.824255,alb
-77.372147,37.364538,mue
-97.016991,36.137553,ste
-77.689731,37.428691,alb
-71.709923,42.409241,alb
-83.387909,33.417678,alb
-90.527625,38.522806,ste
-73.253516,44.423649,mac
-72.493278,46.328849,mac
-83.75768,33.044155,ste
-85.628865,31.480286,alb
-97.628672,30.542055,mac
-97.62787,30.53773,mac
-97.96398,29.830842,mac
-84.515215,45.272341,alb
-76.720817,39.632675,alb
-97.189977,31.441443,mac
-97.115246,33.15397,ste
-92.90725,44.511906,mac
-77.376045,37.362403,ste
-96.825172,28.889313,ste
-103.286045,29.296935,mue
-92.304906,38.92082,alb
-73.254067,44.42302,mac
-83.436938,36.655248,alb
-85.231345,34.94546,ste
-79.888962,39.492772,alb
-73.241028,44.407895,alb
-77.375647,37.362525,ste
-97.459872,50.462718,mac
-77.6468,38.761815,ste
-97.667218,30.633898,mac
-80.250325,35.803883,ste
-87.437188,36.511641,mue
-97.027373,30.816972,ste
-73.366268,41.715137,alb
-83.298704,35.084753,alb
-70.025275,41.752258,alb
-97.653357,30.559774,mue
-76.453672,39.032756,alb
-97.358087,31.078772,mac
-95.438797,44.729333,mac
-97.489627,32.849533,mac
-82.388727,34.330535,alb
-76.120955,45.054092,mac
-76.121383,45.054445,mac
-93.202747,44.106202,mac
-96.501463,32.61333,mue
-97.485298,50.463189,mac
-86.893289,33.952272,alb
-82.621672,35.082787,alb
-97.489755,32.84963,mue
-82.233789,41.142922,alb
-98.089322,30.218186,ste
-81.041588,39.674248,alb
-80.261589,43.252684,alb
-81.316908,41.307714,alb
-93.198903,44.385787,alb
-91.898074,46.94071,mac
-91.89821,46.940708,mac
-91.898188,46.94047,mac
-89.802272,33.799709,alb
-91.898196,46.940817,mac
-91.898088,46.940612,mac
-77.573558,43.024068,alb
-72.169196,42.483188,alb
-91.897848,46.940659,mac
-96.943683,33.16525,mac
-80.86995,35.620847,alb
-97.579795,33.396429,ste
-93.193954,45.418893,alb
-85.210775,32.987626,ste
-76.707397,37.411853,ste
-85.517398,32.679229,alb
-97.415397,30.220638,mac
-94.47847,37.178924,mac
-84.957832,32.30481,alb
-98.007766,30.36392,mac
-75.216831,45.222262,alb
-87.516144,37.350406,alb
-76.339563,45.30477,alb
-97.542144,30.532386,mac
-97.016991,36.137553,mue
-77.548042,38.972275,alb
-94.257423,36.038905,ste
-87.248234,33.025051,alb
-75.017944,39.395916,alb
-78.219726,37.970974,alb
-76.763084,37.239716,alb
-75.843363,38.617805,alb
-78.869168,34.140298,ste
-86.266285,33.946384,ste
-84.691543,39.298098,alb
-74.854599,39.248058,alb
-87.094681,33.292591,alb
-77.758314,38.593521,alb
-79.059447,43.240972,alb
-72.628448,40.933394,alb
-73.876529,41.789051,alb
-74.346005,39.595201,alb
-74.493609,40.726893,bic
-73.921944,41.334778,alb
-77.922511,38.01442,alb
-91.898164,46.940677,mac
-72.590681,42.917179,alb
-75.871597,40.580442,alb
-91.898047,46.940697,mac
-73.075313,43.975068,alb
-87.33767,34.811897,ste
-77.726847,39.154877,alb
-85.817708,40.173918,mue
-74.82473,39.570381,alb
-91.898132,46.940748,mac
-91.898355,46.940343,mac
-92.955803,44.790138,mac
-73.749985,41.758549,alb
-86.542737,39.227192,mac
-74.975978,39.281627,alb
-91.898344,46.940339,mac
-70.541814,41.809829,alb
-74.493609,40.726893,bic
-90.334284,36.93935,alb
-78.555864,43.175252,alb
-79.4767,36.735203,alb
-87.201798,39.889923,alb
-89.192925,37.60947,alb
-79.910194,43.310028,mue
-79.156829,40.617414,mac
-76.28583,39.90616,alb
-90.334284,36.93935,ste
-74.245025,39.672195,alb
-74.321448,41.063782,alb
-73.611472,41.603048,alb
-74.538574,40.770734,alb
-91.89804,46.940685,mac
-74.538705,40.766859,alb
-79.085075,35.853622,ste
-98.118072,29.679853,mac
-78.555706,43.175265,mac
-91.898072,46.940712,mac
-74.527988,40.765852,alb
-76.160526,39.606163,alb
-76.390131,43.318436,alb
-97.452245,32.654417,mac
-74.608516,40.434596,alb
-99.233493,30.739999,mac
-74.326646,41.04518,alb
-97.553178,32.260447,mac
-91.898141,46.940754,mac
-91.898094,46.940722,mac
-104.801267,31.90765,mue
-83.954609,34.526935,alb
-78.834568,42.090749,alb
-82.074835,39.336822,mac
-90.832912,38.79551,mue
-94.147644,30.722992,ste
-97.024658,33.378137,ste
-91.908961,44.264845,bic
-72.329506,42.668421,alb
-95.10473,31.046192,ste
-91.575513,38.905717,ste
-85.477481,32.550365,alb
-97.096345,33.230153,mac
-76.713958,39.626208,alb
-97.256494,30.174505,ste
-92.315406,36.080475,alb
-92.219839,36.423838,ste
-94.483353,30.822372,alb
-82.467255,35.666622,alb
-96.883876,50.007655,mac
-97.277092,30.107346,ste
-85.614581,32.688695,ste
-81.709369,41.219488,mue
-96.914164,50.014794,mac
-78.847367,42.09448,alb
-85.639092,32.448587,alb
-77.4542,36.77987,alb
-77.4495,36.777687,alb
-84.2685,39.274912,alb
-90.336045,42.843717,alb
-85.476886,32.549485,alb
-82.406442,39.543945,alb
-96.533779,31.595419,mac
-81.72937,33.478297,alb
-96.887227,50.019514,mac
-103.287433,29.295767,mue
-85.47668,32.549396,alb
-69.992408,41.729062,alb
-97.61796,30.444723,mac
-97.154939,33.132728,ste
-85.476341,32.549645,ste
-78.263637,44.563344,mac
-105.077631,40.387265,mac
-103.290134,29.294345,mue
-92.219839,36.423838,mue
-92.386238,34.992022,alb
-76.76435,39.63857,alb
-70.693872,43.235044,alb
-87.040406,40.197252,mac
-84.923149,32.37487,ste
-89.36388,37.526307,alb
-85.496812,32.554958,alb
-80.869251,35.620306,alb
-97.154694,33.132972,ste
-96.065155,41.142208,mac
-97.408702,33.665968,mue
-80.640724,43.331113,mac
-78.833942,42.087254,alb
-86.724068,33.349123,alb
-88.908886,42.257978,bic
-97.415267,30.222417,mac
-86.445215,41.337561,mac
-98.382095,30.036367,mue
-79.698578,41.079297,alb
-76.124785,39.09124,alb
-74.493609,40.726893,bic
-84.022447,42.322774,bic
-77.688025,37.424143,alb
-89.348105,37.485475,ste
-81.652789,41.181722,alb
-80.005217,41.010535,alb
-77.284242,39.259575,alb
-76.52738,44.220504,mac
-97.089005,36.104992,mac
-77.91217,40.39222,alb
-77.726793,39.154961,alb
-87.437078,36.511615,alb
-97.437769,32.873082,mac
-85.119149,41.250419,bic
-89.354142,37.484878,alb
-94.180931,36.037322,mac
-75.25439,41.04345,alb
-74.346264,39.593353,alb
-74.647443,39.363538,alb
-76.55416,40.494495,alb
-77.277837,39.983645,alb
-71.340128,42.438702,alb
-96.70643,33.351442,mue
-78.444216,38.023796,bic
-84.759031,39.586207,alb
-84.678208,41.697117,alb
-77.030395,40.370713,alb
-103.348594,43.712636,mac
-76.906629,39.369809,alb
-75.733924,40.074373,alb
-93.248464,44.695281,mac
-85.421346,32.545181,alb
-76.877885,39.316979,alb
-85.266365,32.37974,alb
-76.797688,39.509056,alb
-93.949197,31.477397,alb
-75.739447,38.941183,ste
-74.055601,42.362412,alb
-75.006151,40.372845,alb
-74.539823,40.780614,alb
-90.773586,36.918602,ste
-79.695962,37.042729,alb
-75.746047,38.747375,alb
-95.890448,41.009234,mac
-78.578042,36.988078,alb
-97.920993,32.38707,ste
-74.204029,41.243839,alb
-74.219422,40.173405,alb
-76.728458,39.635718,ste
-84.486856,33.293476,alb
-78.562829,43.175437,mac
-82.822681,34.524333,alb
-76.644875,37.29375,alb
-77.58592,38.766537,alb
-77.54393,38.97377,alb
-85.945713,32.574004,ste
-89.853386,40.153023,mue
-78.341834,39.674286,alb
-77.11887,39.410714,alb
-87.248234,33.025051,ste
-77.272662,40.083466,alb
-76.12096,39.8632,alb
-76.36672,39.9079,alb
-75.165631,39.261947,alb
-86.880078,33.335844,alb
-78.029175,40.607505,alb
-81.378275,41.436976,alb
-77.228376,39.813736,alb
-86.390907,39.186402,alb
-78.799259,39.683035,alb
-76.698244,42.807093,alb
-73.907254,42.021167,alb
-86.171708,43.079261,alb
-76.871047,38.701386,alb
-76.43875,39.108889,alb
-75.247212,38.822117,alb
-84.289759,39.454463,alb
-74.536619,40.771659,alb
-74.760712,39.745354,alb
